"FPK_NATURA";"SITECODE";"CD_INSEE";"NUTS";"LB_ADM";"CD_INSEE_REG_NEW";"LB_REG_NEW"
7290,00;"FR9312019";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7291,00;"FR9312020";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7292,00;"FR9312021";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7294,00;"FR9312023";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7295,00;"FR9312025";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7300,00;"FR9410084";"94";"FR83";"CORSE";"94";"Corse"
7303,00;"FR9410098";"94";"FR83";"CORSE";"94";"Corse"
7304,00;"FR9410101";"94";"FR83";"CORSE";"94";"Corse"
7305,00;"FR9410107";"94";"FR83";"CORSE";"94";"Corse"
7306,00;"FR9410109";"94";"FR83";"CORSE";"94";"Corse"
7307,00;"FR9410113";"94";"FR83";"CORSE";"94";"Corse"
7308,00;"FR9412002";"94";"FR83";"CORSE";"94";"Corse"
7309,00;"FR9412003";"94";"FR83";"CORSE";"94";"Corse"
7310,00;"FR9412004";"94";"FR83";"CORSE";"94";"Corse"
7311,00;"FR9412005";"94";"FR83";"CORSE";"94";"Corse"
7312,00;"FR9412006";"94";"FR83";"CORSE";"94";"Corse"
7313,00;"FR9412007";"94";"FR83";"CORSE";"94";"Corse"
7316,00;"FR3100511";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
7318,00;"FR7401110";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
7319,00;"FR7401141";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
7321,00;"FR9102017";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
7322,00;"FR9102018";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
7324,00;"FR2110001";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7325,00;"FR2110002";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7326,00;"FR2110091";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7327,00;"FR2112001";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7328,00;"FR2112002";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7329,00;"FR2112003";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7330,00;"FR2112004";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7331,00;"FR2112005";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7332,00;"FR2112006";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7333,00;"FR2112008";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7334,00;"FR2112009";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7335,00;"FR2112010";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7336,00;"FR2112011";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7337,00;"FR2112012";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7338,00;"FR2112013";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7339,00;"FR2200383";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
7343,00;"FR2410023";"24";"FR24";"CENTRE";"24";"Centre"
7349,00;"FR4110007";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7350,00;"FR4110060";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7351,00;"FR4110061";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7354,00;"FR4112001";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7355,00;"FR4112002";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7356,00;"FR4112003";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7357,00;"FR4112004";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7358,00;"FR4112006";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7359,00;"FR4112008";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7360,00;"FR4112009";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7361,00;"FR4112011";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7362,00;"FR4112012";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7363,00;"FR4211799";"42";"FR42";"ALSACE";"44";"Grand-Est"
7364,00;"FR4211807";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7364,00;"FR4211807";"42";"FR42";"ALSACE";"44";"Grand-Est"
7364,00;"FR4211807";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7365,00;"FR4211808";"42";"FR42";"ALSACE";"44";"Grand-Est"
7366,00;"FR4211810";"42";"FR42";"ALSACE";"44";"Grand-Est"
7368,00;"FR4213813";"42";"FR42";"ALSACE";"44";"Grand-Est"
7369,00;"FR4301346";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7378,00;"FR5210008";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7379,00;"FR5210090";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7380,00;"FR5210103";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7381,00;"FR5210115";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7382,00;"FR5212001";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7383,00;"FR5212002";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7385,00;"FR5212004";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7386,00;"FR5212005";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7387,00;"FR5212007";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7387,00;"FR5212007";"53";"FR52";"BRETAGNE";"53";"Bretagne"
7388,00;"FR5212008";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7389,00;"FR5212009";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7390,00;"FR5212010";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7391,00;"FR5212011";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7392,00;"FR5212012";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7393,00;"FR5212016";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7394,00;"FR5410012";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7395,00;"FR5410013";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7396,00;"FR5410014";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7397,00;"FR5410028";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7398,00;"FR5410100";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7398,00;"FR5410100";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7399,00;"FR5412005";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7400,00;"FR5412006";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7401,00;"FR5412007";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7402,00;"FR5412011";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7403,00;"FR5412013";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7403,00;"FR5412013";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7404,00;"FR5412014";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7405,00;"FR5412015";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7406,00;"FR5412016";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7407,00;"FR5412017";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7408,00;"FR5412018";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7409,00;"FR5412019";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7410,00;"FR5412020";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7411,00;"FR5412021";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7412,00;"FR5412022";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7413,00;"FR5412023";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7414,00;"FR5412024";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7415,00;"FR5412025";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7416,00;"FR5412026";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
7416,00;"FR5412026";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7418,00;"FR7210029";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7419,00;"FR7210030";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7420,00;"FR7210031";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7421,00;"FR7210063";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7422,00;"FR7210065";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7423,00;"FR7210077";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7424,00;"FR7210078";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7425,00;"FR7210087";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7426,00;"FR7210089";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7427,00;"FR7212001";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7428,00;"FR7212002";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7429,00;"FR7212003";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7430,00;"FR7212004";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7431,00;"FR7212005";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7432,00;"FR7212007";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7433,00;"FR7212008";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7434,00;"FR7212009";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7435,00;"FR7212010";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7436,00;"FR7212011";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7437,00;"FR7212012";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7438,00;"FR7212013";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7439,00;"FR7212014";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7440,00;"FR7212015";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7441,00;"FR7212016";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
7441,00;"FR7212016";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7442,00;"FR7212018";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
7445,00;"FR7401122";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
7449,00;"FR7412001";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
7449,00;"FR7412001";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7450,00;"FR7412002";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
7451,00;"FR7412003";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
7453,00;"FR8201742";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7454,00;"FR8201748";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7455,00;"FR8201773";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7463,00;"FR9310019";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
