"PK_REGCODE";"FPK_NATURA";"SITECODE";"CD_INSEE";"LB_ADM";"LB_INTERSECT"
"73990";"7852";"FR7312014";"31424";"Plaisance-du-Touch";"P"
"73991";"7852";"FR7312014";"31433";"Portet-sur-Garonne";"P"
"73992";"7852";"FR7312014";"31490";"Saint-Jory";"P"
"73993";"7852";"FR7312014";"31541";"Seilh";"P"
"73994";"7852";"FR7312014";"31555";"Toulouse";"P"
"73995";"7852";"FR7312014";"31575";"Vieille-Toulouse";"P"
"73996";"7852";"FR7312014";"82005";"Aucamville";"P"
"73997";"7852";"FR7312014";"82019";"Boudou";"P"
"73998";"7852";"FR7312014";"82023";"Bourret";"P"
"73999";"7852";"FR7312014";"82033";"Castelsarrasin";"P"
"74000";"7852";"FR7312014";"82045";"Cordes-Tolosannes";"P"
"74001";"7852";"FR7312014";"82052";"Escatalens";"P"
"74002";"7852";"FR7312014";"82105";"Mas-Grenier";"P"
"74003";"7852";"FR7312014";"82112";"Moissac";"P"
"74004";"7852";"FR7312014";"82114";"Monbéqui";"P"
"74005";"7852";"FR7312014";"82125";"Montech";"P"
"74006";"7852";"FR7312014";"82169";"Saint-Nicolas-de-la-Grave";"P"
"74007";"7852";"FR7312014";"82171";"Saint-Porquier";"P"
"74008";"7852";"FR7312014";"82190";"Verdun-sur-Garonne";"P"
"74009";"7852";"FR7312014";"31182";"Fenouillet";"P"
"74010";"7852";"FR7312014";"31403";"Ondes";"P"
"74011";"7852";"FR7312014";"31458";"Roques";"P"
"74012";"7852";"FR7312014";"31588";"Villeneuve-Tolosane";"P"
"74013";"7852";"FR7312014";"82031";"Castelmayran";"P"
"74014";"7852";"FR7312014";"82075";"Grisolles";"P"
"74015";"7852";"FR7312014";"82142";"Pompignan";"P"
"74016";"7852";"FR7312014";"31232";"Grenade";"P"
"74017";"7852";"FR7312014";"82062";"Finhan";"P"
"74064";"7862";"FR8201681";"26240";"Plan-de-Baix";"P"
"74065";"7862";"FR8201681";"26100";"Combovin";"P"
"74066";"7862";"FR8201681";"26128";"Eygluy-Escoulin";"P"
"74067";"7862";"FR8201681";"26141";"Gigors-et-Lozeron";"P"
"74068";"7862";"FR8201681";"26066";"Chaffal";"P"
"74069";"7862";"FR8201681";"26183";"Mirabel-et-Blacons";"P"
"74070";"7862";"FR8201681";"26195";"Montclar-sur-Gervanne";"P"
"74071";"7862";"FR8201681";"26221";"Omblèze";"P"
"74072";"7862";"FR8201681";"26346";"Suze";"P"
"74073";"7862";"FR8201681";"26163";"Léoncel";"P"
"74074";"7862";"FR8201681";"26098";"Cobonne";"P"
"74075";"7862";"FR8201681";"26035";"Beaufort-sur-Gervanne";"P"
"74076";"7863";"FR8201686";"26336";"Saou";"P"
"74077";"7864";"FR8201701";"74045";"Bouchet-Mont-Charvin";"P"
"74078";"7864";"FR8201701";"74080";"Clusaz";"P"
"74079";"7864";"FR8201701";"74089";"Cordon";"P"
"74080";"7864";"FR8201701";"74160";"Manigod";"P"
"74081";"7864";"FR8201701";"74167";"Val de Chaise";"P"
"74082";"7864";"FR8201701";"74196";"Nancy-sur-Cluses";"P"
"74083";"7864";"FR8201701";"74221";"Reposoir";"P"
"74084";"7864";"FR8201701";"74256";"Sallanches";"P"
"74085";"7864";"FR8201701";"74136";"Grand-Bornand";"P"
"74086";"7864";"FR8201701";"74159";"Magland";"P"
"74087";"7865";"FR8201704";"74027";"Balme-de-Thuy";"P"
"74088";"7865";"FR8201704";"74102";"Dingy-Saint-Clair";"P"
"74089";"7865";"FR8201704";"74239";"Saint-Jean-de-Sixt";"P"
"74090";"7865";"FR8201704";"74280";"Thônes";"P"
"74091";"7865";"FR8201704";"74302";"Villards-sur-Thônes";"P"
"74092";"7865";"FR8201704";"74212";"Glières-Val-de-Borne";"P"
"74093";"7865";"FR8201704";"74282";"Fillière";"P"
"74094";"7866";"FR8201705";"74049";"Brizon";"P"
"74095";"7866";"FR8201705";"74136";"Grand-Bornand";"P"
"74096";"7866";"FR8201705";"74169";"Marnaz";"P"
"74097";"7866";"FR8201705";"74189";"Mont-Saxonnex";"P"
"74098";"7866";"FR8201705";"74212";"Glières-Val-de-Borne";"P"
"74099";"7866";"FR8201705";"74221";"Reposoir";"P"
"74100";"7866";"FR8201705";"74264";"Scionzier";"P"
"74101";"7866";"FR8201705";"74042";"Bonneville";"P"
"74102";"7867";"FR8201708";"74058";"Chapelle-d'Abondance";"P"
"74103";"7867";"FR8201708";"74063";"Châtel";"P"
"74104";"7868";"FR8201733";"38120";"Combe-de-Lancey";"P"
"74105";"7868";"FR8201733";"38334";"Revel";"P"
"74106";"7868";"FR8201733";"38422";"Saint-Martin-d'Uriage";"P"
"74107";"7868";"FR8201733";"38567";"Chamrousse";"P"
"74113";"7870";"FR8201744";"26074";"Chapelle-en-Vercors";"P"
"74114";"7870";"FR8201744";"26086";"Châtillon-en-Diois";"P"
"74115";"7870";"FR8201744";"26142";"Glandage";"P"
"74116";"7870";"FR8201744";"26159";"Laval-d'Aix";"P"
"74117";"7870";"FR8201744";"26282";"Romeyer";"P"
"74118";"7870";"FR8201744";"26290";"Saint-Agnan-en-Vercors";"P"
"74119";"7870";"FR8201744";"38103";"Chichilianne";"P"
"74120";"7870";"FR8201744";"38129";"Corrençon-en-Vercors";"P"
"74121";"7870";"FR8201744";"38186";"Gresse-en-Vercors";"P"
"74122";"7870";"FR8201744";"38419";"Saint-Martin-de-Clelles";"P"
"74123";"7870";"FR8201744";"38429";"Saint-Michel-les-Portes";"P"
"74124";"7870";"FR8201744";"38355";"Saint-Andéol";"P"
"74125";"7871";"FR8201747";"38456";"Châtel-en-Trièves";"P"
"74126";"7871";"FR8201747";"38241";"Monestier-d'Ambel";"P"
"74127";"7871";"FR8201747";"38299";"Pellafol";"P"
"74128";"7872";"FR8201751";"38052";"Bourg-d'Oisans";"P"
"74129";"7872";"FR8201751";"38073";"Chantepérier";"P"
"74130";"7872";"FR8201751";"38375";"Saint-Christophe-en-Oisans";"P"
"74131";"7872";"FR8201751";"38522";"Valjouffrey";"P"
"74132";"7872";"FR8201751";"38154";"Entraigues";"P"
"74133";"7872";"FR8201751";"38253";"Deux Alpes";"P"
"74152";"7875";"FR8201777";"73054";"Bourg-Saint-Maurice";"P"
"74153";"7875";"FR8201777";"73131";"Hautecour";"P"
"74154";"7875";"FR8201777";"73176";"Montvalezan";"P"
"74155";"7875";"FR8201777";"73077";"Chapelles";"P"
"74156";"7875";"FR8201777";"73232";"Sainte-Foy-Tarentaise";"P"
"74157";"7875";"FR8201777";"73057";"Brides-les-Bains";"P"
"74158";"7875";"FR8201777";"73006";"Aime-la-Plagne";"P"
"74159";"7875";"FR8201777";"73150";"Plagne Tarentaise";"P"
"74160";"7875";"FR8201777";"73055";"Bozel";"P"
"74161";"7875";"FR8201777";"73113";"Feissons-sur-Salins";"P"
"74162";"7875";"FR8201777";"73161";"Montagny";"P"
"74163";"7875";"FR8201777";"73285";"Séez";"P"
"74164";"7875";"FR8201777";"73003";"Grand-Aigueblanche";"P"
"74165";"7876";"FR8201778";"73157";"Modane";"P"
"74166";"7876";"FR8201778";"73194";"Orelle";"P"
"74167";"7876";"FR8201778";"73307";"Valmeinier";"P"
"74168";"7877";"FR8201779";"73290";"Val-Cenis";"P"
"74169";"7877";"FR8201779";"73023";"Aussois";"P"
"74170";"7877";"FR8201779";"73026";"Avrieux";"P"
"74171";"7877";"FR8201779";"73040";"Bessans";"P"
"74172";"7877";"FR8201779";"73322";"Villarodin-Bourget";"P"
"74192";"7879";"FR8301086";"43007";"Araules";"P"
"74193";"7879";"FR8301086";"43053";"Champclause";"P"
"74194";"7879";"FR8301086";"43143";"Montusclat";"P"
"74195";"7879";"FR8301086";"43158";"Queyrières";"P"
"74196";"7879";"FR8301086";"43200";"Saint-Julien-Chapteuil";"P"
"74197";"7880";"FR8302021";"03127";"Hérisson";"P"
"74216";"7884";"FR9110033";"48027";"Mont Lozère et Goulet";"P"
"74217";"7884";"FR9110033";"30009";"Alzon";"P"
"74218";"7884";"FR9110033";"30015";"Arphy";"P"
"74219";"7884";"FR9110033";"30025";"Aumessas";"P"
"74220";"7884";"FR9110033";"30052";"Bréau-Mars";"P"
"74221";"7884";"FR9110033";"30090";"Concoules";"P"
"74222";"7884";"FR9110033";"30105";"Dourbies";"P"
"74223";"7884";"FR9110033";"30130";"Génolhac";"P"
"74224";"7884";"FR9110033";"30139";"Lanuéjols";"P"
"74225";"7884";"FR9110033";"30201";"Ponteils-et-Brésis";"P"
"74226";"7884";"FR9110033";"30297";"Saint-Sauveur-Camprieu";"P"
"74227";"7884";"FR9110033";"30339";"Val-d'Aigoual";"P"
"74228";"7884";"FR9110033";"48004";"Altier";"P"
"74229";"7884";"FR9110033";"48019";"Barre-des-Cévennes";"P"
"74230";"7884";"FR9110033";"48020";"Bassurels";"P"
"74231";"7884";"FR9110033";"48037";"Chadenet";"P"
"74232";"7884";"FR9110033";"48053";"Cubières";"P"
"74233";"7884";"FR9110033";"48054";"Cubiérettes";"P"
"74234";"7884";"FR9110033";"48065";"Fraissinet-de-Fourques";"P"
"74235";"7884";"FR9110033";"48069";"Gatuzières";"P"
"74236";"7884";"FR9110033";"48074";"Hures-la-Parade";"P"
"74237";"7884";"FR9110033";"48096";"Meyrueis";"P"
"74238";"7884";"FR9110033";"48098";"Molezon";"P"
"74239";"7884";"FR9110033";"48115";"Pompidou";"P"
"74240";"7884";"FR9110033";"48117";"Pourcharesses";"P"
"74241";"7884";"FR9110033";"48130";"Rousses";"P"
"74242";"7884";"FR9110033";"48136";"Saint-André-de-Lancize";"P"
"74243";"7884";"FR9110033";"48144";"Sainte-Croix-Vallée-Française";"P"
"74244";"7884";"FR9110033";"48155";"Saint-Germain-de-Calberte";"P"
"74245";"7884";"FR9110033";"48157";"Sainte-Hélène";"P"
"74246";"7884";"FR9110033";"48171";"Saint-Martin-de-Lansuscle";"P"
"74247";"7884";"FR9110033";"48193";"Vebron";"P"
"74248";"7884";"FR9110033";"48194";"Vialas";"P"
"74249";"7884";"FR9110033";"48028";"Bondons";"P"
"74250";"7884";"FR9110033";"48081";"Lanuéjols";"P"
"74251";"7884";"FR9110033";"48147";"Saint-Étienne-du-Valdonnez";"P"
"74252";"7884";"FR9110033";"48178";"Saint-Privat-de-Vallongue";"P"
"74253";"7884";"FR9110033";"30017";"Arrigas";"P"
"74254";"7884";"FR9110033";"48036";"Cassagnas";"P"
"74255";"7884";"FR9110033";"48135";"Saint-André-Capcèze";"P"
"74256";"7884";"FR9110033";"48146";"Gorges du Tarn Causses";"P"
"74257";"7884";"FR9110033";"48050";"Bédouès-Cocurès";"P"
"74258";"7884";"FR9110033";"48061";"Florac Trois Rivières";"P"
"74259";"7884";"FR9110033";"48116";"Pont de Montvert - Sud Mont Lozère";"P"
"74260";"7884";"FR9110033";"48152";"Ventalon en Cévennes";"P"
"74261";"7884";"FR9110033";"48166";"Cans et Cévennes";"P"
"74262";"7885";"FR9110034";"34003";"Agde";"P"
"74263";"7885";"FR9110034";"34150";"Marseillan";"P"
"74264";"7886";"FR9110042";"34129";"Lattes";"P"
"74265";"7886";"FR9110042";"34159";"Mireval";"P"
"74266";"7886";"FR9110042";"34192";"Palavas-les-Flots";"P"
"74267";"7886";"FR9110042";"34198";"Pérols";"P"
"74268";"7886";"FR9110042";"34337";"Villeneuve-lès-Maguelone";"P"
"74269";"7886";"FR9110042";"34154";"Mauguio";
"74270";"7886";"FR9110042";"34333";"Vic-la-Gardiole";"P"
"74271";"7886";"FR9110042";"34108";"Frontignan";"P"
"74272";"7887";"FR9110080";"11014";"Armissan";"P"
"74273";"7887";"FR9110080";"11145";"Fleury";"P"
"74274";"7887";"FR9110080";"11370";"Salles-d'Aude";"P"
"74275";"7887";"FR9110080";"11441";"Vinassan";"P"
"74276";"7887";"FR9110080";"11262";"Narbonne";"P"
"74277";"7887";"FR9110080";"11170";"Gruissan";"P"
"74278";"7888";"FR9110081";"30057";"Cabrières";"P"
"74279";"7888";"FR9110081";"30073";"Castillon-du-Gard";"P"
"74280";"7888";"FR9110081";"30102";"Dions";"P"
"74281";"7888";"FR9110081";"30145";"Lédenon";"P"
"74282";"7888";"FR9110081";"30206";"Poulx";"P"
"74283";"7888";"FR9110081";"30212";"Remoulins";"P"
"74284";"7888";"FR9110081";"30228";"Sainte-Anastasie";"P"
"74285";"7888";"FR9110081";"30235";"Saint-Bonnet-du-Gard";"P"
"74286";"7888";"FR9110081";"30308";"Sanilhac-Sagriès";"P"
"74287";"7888";"FR9110081";"30346";"Vers-Pont-du-Gard";"P"
"74288";"7888";"FR9110081";"30085";"Collias";"P"
"74289";"7889";"FR9110108";"11145";"Fleury";"P"
"74290";"7889";"FR9110108";"34135";"Lespignan";"P"
"74291";"7889";"FR9110108";"34183";"Nissan-lez-Enserune";"P"
"74292";"7889";"FR9110108";"34329";"Vendres";"P"
"74293";"7889";"FR9110108";"11370";"Salles-d'Aude";"P"
"74294";"7890";"FR9110111";"11055";"Bugarach";"P"
"74295";"7890";"FR9110111";"11065";"Camps-sur-l'Agly";"P"
"74296";"7890";"FR9110111";"11086";"Caves";"P"
"74297";"7890";"FR9110111";"11112";"Cubières-sur-Cinoble";"P"
"74298";"7890";"FR9110111";"11113";"Cucugnan";"P"
"74299";"7890";"FR9110111";"11123";"Duilhac-sous-Peyrepertuse";"P"
"74300";"7890";"FR9110111";"11125";"Embres-et-Castelmaure";"P"
"74301";"7890";"FR9110111";"11143";"Feuilla";"P"
"74302";"7890";"FR9110111";"11144";"Fitou";"P"
"74303";"7890";"FR9110111";"11157";"Fraissé-des-Corbières";"P"
"74304";"7890";"FR9110111";"11188";"Palme";"P"
"74305";"7890";"FR9110111";"11270";"Padern";"P"
"74306";"7890";"FR9110111";"11276";"Paziols";"P"
"74307";"7890";"FR9110111";"11322";"Roquefort-des-Corbières";"P"
"74308";"7890";"FR9110111";"11326";"Rouffiac-des-Corbières";"P"
"74309";"7890";"FR9110111";"11352";"Saint-Louis-et-Parahou";"P"
"74310";"7890";"FR9110111";"11384";"Soulatgé";"P"
"74311";"7890";"FR9110111";"11398";"Treilles";"P"
"74312";"7890";"FR9110111";"11401";"Tuchan";"P"
"74313";"7890";"FR9110111";"66014";"Baixas";"P"
"74314";"7890";"FR9110111";"66030";"Calce";"P"
"74315";"7890";"FR9110111";"66041";"Cases-de-Pène";"P"
"74316";"7890";"FR9110111";"66046";"Caudiès-de-Fenouillèdes";"P"
"74317";"7890";"FR9110111";"66069";"Espira-de-l'Agly";"P"
"74318";"7890";"FR9110111";"66083";"Fosse";"P"
"74319";"7890";"FR9110111";"66096";"Latour-de-France";"P"
"74320";"7890";"FR9110111";"66097";"Lesquerde";"P"
"74321";"7890";"FR9110111";"66107";"Maury";"P"
"74322";"7890";"FR9110111";"66127";"Opoul-Périllos";"P"
"74323";"7890";"FR9110111";"66143";"Planèzes";"P"
"74324";"7890";"FR9110111";"66152";"Prugnanes";"P"
"74325";"7890";"FR9110111";"66158";"Rasiguères";"P"
"74326";"7890";"FR9110111";"66184";"Saint-Martin-de-Fenouillet";"P"
"74327";"7890";"FR9110111";"66187";"Saint-Paul-de-Fenouillet";"P"
"74328";"7890";"FR9110111";"66190";"Salses-le-Château";"P"
"74329";"7890";"FR9110111";"66205";"Tautavel";"P"
"74330";"7890";"FR9110111";"66231";"Vingrau";"P"
"74331";"7890";"FR9110111";"11245";"Montgaillard";"P"
"74332";"7890";"FR9110111";"66071";"Estagel";"P"
"74333";"7890";"FR9110111";"66077";"Fenouillet";"P"
"74334";"7891";"FR9112001";"30033";"Beauvoisin";"P"
"74335";"7891";"FR9112001";"30258";"Saint-Gilles";"P"
"74336";"7891";"FR9112001";"30276";"Saint-Laurent-d'Aigouze";"P"
"74337";"7891";"FR9112001";"30341";"Vauvert";"P"
"74338";"7891";"FR9112001";"30059";"Cailar";"P"
"74339";"7892";"FR9112002";"34013";"Aspiran";"P"
"74340";"7892";"FR9112002";"34036";"Bosc";"P"
"74341";"7892";"FR9112002";"34040";"Brenas";"P"
"74342";"7892";"FR9112002";"34045";"Cabrières";"P"
"74343";"7892";"FR9112002";"34072";"Celles";"P"
"74344";"7892";"FR9112002";"34079";"Clermont-l'Hérault";"P"
"74345";"7892";"FR9112002";"34103";"Fontès";"P"
"74346";"7892";"FR9112002";"34137";"Liausson";"P"
